Experiment ID,Model,Question,syntax_ok,max_cyclomatic_complexity,total_cyclomatic_complexity,maintainability_index,raw_loc,raw_lloc,raw_sloc,raw_comments,raw_multi,raw_blank,raw_single_comments,halstead_h1,halstead_h2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_calculated_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
40af411e-340e-4bed-ae94-fe251b5c01d1,meta-llama-3.1-8b-instruct,How many messages does the user send per week?,True,10,10,82.38190451806415,46,22,22,19,0,5,19,5,16,9,17,21,26,75.60964047443682,114.20025299224778,2.65625,303.3444220106581,16.85246788948101,0.0380667509974159
67921bec-f4e1-496c-b390-d46fff1589de,meta-llama-3.1-8b-instruct,How many messages does the user send per week?,True,12,12,81.08593483133946,57,27,27,21,0,10,20,4,16,9,17,20,26,72.0,112.37013046707143,2.125,238.7865272425268,13.265918180140378,0.0374567101556904
9f4670d9-3f2f-4a4d-aac8-51b1e34c4ab8,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,6,10,79.31930536808456,57,38,38,8,0,11,8,2,4,3,4,6,7,10.0,18.09473750504809,1.0,18.09473750504809,1.0052631947248942,0.0060315791683493
50478687-f334-4b83-867c-951be65ce123,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,9,9,85.27537627301787,65,40,40,13,0,12,13,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.1761069445245729,0.0021132833342948
f724cd50-1edf-4495-924b-02b4fbd84cdd,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,9,14,80.19494544152256,66,42,42,12,0,12,12,2,4,3,4,6,7,10.0,18.09473750504809,1.0,18.09473750504809,1.0052631947248942,0.0060315791683493
dbffc93d-fccd-4145-aa36-08270e2ff094,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,3,3,73.95748621043546,50,36,36,7,0,8,6,3,16,10,21,19,31,68.75488750216347,131.68575291675114,1.96875,259.2563260548538,14.403129225269655,0.0438952509722503
94e83a83-2720-4fbb-9d32-95b9fc4a2a93,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,7,11,80.8085650956301,65,39,39,12,0,14,12,2,5,4,5,7,9,13.60964047443681,25.26619429851844,1.0,25.26619429851844,1.403677461028802,0.0084220647661728
7c16ebfb-1e2b-4950-bd50-936538079e48,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,9,13,75.65683673065205,63,37,46,7,0,10,7,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
d773ace1-3d45-425f-90f3-cd9e71803ba8,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,6,10,81.80317993478417,57,35,35,10,0,12,10,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
2276c683-9cfb-4ea9-88f2-37cae50cf288,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,8,12,76.95554557404496,78,54,53,11,0,14,11,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
03b84519-61ee-4875-8e49-a71a77aa5aab,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,8,12,80.01627861836519,61,41,41,9,0,11,9,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
a3294079-19aa-4dce-bd6c-b5d3042d20ed,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,11,11,73.23140104581945,45,32,32,5,0,8,5,4,13,8,14,17,22,56.1057163358342,89.92418250750748,2.1538461538461537,193.68285463155456,10.76015859064192,0.0299747275025024
a9d18764-4f67-495c-a582-dd4d7fb1e139,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,2,2,100.0,32,14,14,9,0,9,9,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
9725e5f7-ba59-4ea5-9847-eb771bba8a8c,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,6,21,45.49328980783946,68,56,56,0,0,12,0,3,14,8,15,17,23,58.05785641096992,94.01164534875782,1.6071428571428572,151.09014431050366,8.393896906139092,0.0313372151162526
21bd05b5-d536-44f3-9ff8-63eec9da8361,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,8,8,83.11057959654421,54,37,37,8,0,9,8,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.1761069445245729,0.0021132833342948
8e803f5c-299e-45e9-8fa1-3d8c8e410ac1,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,10,13,75.22266600849608,61,39,39,8,0,14,8,3,9,5,9,12,14,33.28421251514428,50.18947501009619,1.5,75.28421251514428,4.182456250841349,0.0167298250033653
5e98db92-d003-4438-b89c-9068e4227034,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,6,13,51.53097371744477,48,40,40,0,0,8,0,3,9,5,9,12,14,33.28421251514428,50.18947501009619,1.5,75.28421251514428,4.182456250841349,0.0167298250033653
0f8b7f2e-549d-436a-9703-4e10e693efcb,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,7,15,54.52424740906064,57,46,46,0,0,11,0,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
48076a5f-5cae-4f26-bac3-eb521aa0723f,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,2,2,100.0,22,11,11,5,0,6,5,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
60a6377c-1d6b-4426-9721-0465da3fb408,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,5,9,81.77808825017367,51,33,33,8,0,10,8,2,4,3,4,6,7,10.0,18.09473750504809,1.0,18.09473750504809,1.0052631947248942,0.0060315791683493
846cd9cf-5464-41d0-a9e7-841fd591e96b,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,4,10,85.13713845455094,69,39,39,16,0,14,16,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
f31c5f46-8616-44c4-9298-20d857a8924b,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,9,12,78.7498535331159,70,40,40,18,0,15,15,5,13,7,13,18,20,59.71535681027101,83.39850002884624,2.5,208.4962500721156,11.583125004006424,0.0277995000096154
8d593298-fa50-404d-bb6f-fe32941e7056,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,8,10,79.92896759660776,57,37,37,9,0,12,8,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
74f1e5a5-e3c7-44fa-8149-fd94b8990237,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,3,6,72.65423809734473,44,33,33,2,0,11,0,1,3,3,3,4,6,4.754887502163469,12.0,0.5,6.0,0.3333333333333333,0.004
045661fe-ccca-4567-a76e-acbf74f5c9a8,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,2,2,100.0,20,10,10,5,0,5,5,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
5d4da27a-27cd-4052-a19f-b9e968b91008,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,5,15,70.03448134592513,75,55,54,10,0,11,10,5,11,7,11,16,18,49.66338827944709,72.0,2.5,180.0,10.0,0.024
e4b84e81-bcfb-421e-be55-884ea1d55cca,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,17,56.18308888654916,65,55,52,2,0,11,2,7,18,13,21,25,34,94.71013448036484,157.89111045234063,4.083333333333333,644.7220343470575,35.81789079705875,0.0526303701507802
7b677a01-c2fc-4980-9382-f07c35786a2f,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,10,18,44.72785432415321,76,63,63,0,0,13,0,5,13,7,14,18,21,59.71535681027101,87.56842503028855,2.6923076923076925,235.7611443123153,13.097841350684185,0.0291894750100961
f7df2852-69a5-4e64-820a-339e1f9f3f60,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,17,46.7392286934058,62,48,48,0,0,14,0,5,17,10,17,22,27,81.0965087756926,120.40465370320705,2.5,301.0116342580176,16.722868569889865,0.0401348845677356
808f9372-f106-4161-b8c0-6f883fdcd1df,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,4,10,52.89842308996447,48,37,37,0,0,11,0,4,8,5,8,12,13,32.0,46.60451250937504,2.0,93.20902501875008,5.178279167708337,0.015534837503125
0357b7ce-896a-4b85-b505-bb775e6aeba0,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,4,12,52.29438843123505,55,44,44,0,0,11,0,3,6,4,6,9,10,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.0105664166714743
3cf1492c-6951-45e6-8930-458173e287f6,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,11,17,49.02562602248185,62,51,51,0,0,11,0,4,8,4,8,12,12,32.0,43.01955000865388,2.0,86.03910001730776,4.779950000961542,0.0143398500028846
fc47ac84-7db9-4dc4-a9f3-657a79c9bded,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,4,10,52.159840065514565,49,40,40,0,0,9,0,4,8,5,8,12,13,32.0,46.60451250937504,2.0,93.20902501875008,5.178279167708337,0.015534837503125
a2b25df2-6e36-499f-8f96-ed34d89aae99,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,12,77.7437245300103,70,43,43,14,0,13,14,3,8,6,10,11,16,28.75488750216347,55.35090589819677,1.875,103.78294855911894,5.765719364395497,0.0184503019660655
afffc5e3-3a6d-4516-b8ca-acc738024241,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,9,9,78.5312489289217,63,40,40,12,0,11,12,4,8,5,8,12,13,32.0,46.60451250937504,2.0,93.20902501875008,5.178279167708337,0.015534837503125
7f552c8d-e930-4de3-a5b6-385d4c014565,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,4,5,72.28911766545266,40,30,30,1,0,10,0,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.1761069445245729,0.0021132833342948
62b20f5a-6ea4-4d23-a33f-08cb7d756a62,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,7,16,46.18505707233795,82,63,63,0,0,19,0,4,10,6,11,14,17,41.21928094887362,64.72503367497926,2.2,142.3950740849544,7.910837449164132,0.021575011224993
80bac109-8b9f-4f94-9409-f16d6391a9de,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,4,14,59.23258462270449,67,53,52,2,0,13,2,4,11,7,12,15,19,46.05374780501028,74.23092131656186,2.1818181818181817,161.9583737815895,8.997687432310528,0.0247436404388539
128ad3f7-d0b0-4a0d-9e44-79ef43ef5455,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,4,14,59.23258462270449,68,53,52,2,0,14,2,4,11,7,12,15,19,46.05374780501028,74.23092131656186,2.1818181818181817,161.9583737815895,8.997687432310528,0.0247436404388539
92dbecf2-8380-45f0-9bdb-234bac598cb5,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,4,14,59.23258462270449,68,53,52,2,0,14,2,4,11,7,12,15,19,46.05374780501028,74.23092131656186,2.1818181818181817,161.9583737815895,8.997687432310528,0.0247436404388539
eae2a455-2a8c-4fcb-baba-92094ac724c7,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,8,23,44.79485948953631,82,67,67,0,0,15,0,4,10,6,11,14,17,41.21928094887362,64.72503367497926,2.2,142.3950740849544,7.910837449164132,0.021575011224993
145cb7fa-7c46-48bf-97a6-6bf768694809,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,8,17,45.939475601377175,73,61,60,0,0,13,0,4,11,7,12,15,19,46.05374780501028,74.23092131656186,2.1818181818181817,161.9583737815895,8.997687432310528,0.0247436404388539
5f2a49f8-12a1-4fa6-b184-6cc6e31435d5,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,4,17,45.66476899999955,71,60,59,0,0,12,0,5,14,8,14,19,22,64.91260938324326,93.45440529575887,2.5,233.6360132393972,12.979778513299843,0.0311514684319196
ebd8617b-2f73-48b3-afba-13c514bb909c,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,1,1,77.57511584226783,80,47,46,15,0,19,15,3,7,5,9,10,14,24.40637195656669,46.50699332842308,1.9285714285714288,89.6920585619588,4.982892142331044,0.0155023311094743
a7c16ba9-1420-42d2-87ac-1f443456f95f,qwen2.5-coder-32b-instruct,How often do people see posts(daily and weekly)?,True,10,12,46.63408068418981,75,60,58,0,0,17,0,4,11,7,12,15,19,46.05374780501028,74.23092131656186,2.1818181818181817,161.9583737815895,8.997687432310528,0.0247436404388539
15775cab-dd9c-4690-8402-15322358c33f,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,8,8,87.59185088014291,49,30,30,9,0,10,9,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.1761069445245729,0.0021132833342948
265891cb-560d-4435-ac24-ffc714561104,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,3,5,84.51743263693884,30,20,20,3,0,7,3,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
79346fc2-fa9f-4ffc-af67-c7758c39c3dc,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,4,4,99.74801198858084,33,17,17,10,0,8,8,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
5ba35475-3dfb-4175-813a-a7b1fe6437d2,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,2,2,100.0,22,11,11,5,0,6,5,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
501f3ab2-cc02-45fa-97dc-e5a9e9199743,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,9,9,81.31538071122077,48,31,31,8,0,9,8,2,6,4,6,8,10,17.509775004326936,30.0,1.0,30.0,1.6666666666666667,0.01
9c400141-3650-47fb-9342-a93f3301fd83,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,4,7,89.6625844802433,50,27,27,14,0,11,12,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
ca82c01c-cdb9-4417-aed0-b84def457dbf,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,2,2,100.0,23,10,10,7,0,6,7,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
9a314980-1397-4a31-862f-965e7caca7f7,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,9,9,81.31538071122077,48,31,31,8,0,9,8,2,6,4,6,8,10,17.509775004326936,30.0,1.0,30.0,1.6666666666666667,0.01
a84ec640-e7c2-4ae8-ab28-c59a5a7d5852,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,2,2,100.0,23,11,11,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
c4e356f5-95ec-458a-a2b5-5a8bea161e80,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,4,7,89.6625844802433,50,27,27,14,0,11,12,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
465c2182-0475-4a57-bbeb-a2f4f109dae2,qwen2.5-coder-32b-instruct,Which companies have access to your Instagram activity or information?,True,2,2,100.0,23,10,10,7,0,6,7,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
b2e12a0e-fe12-4ad9-b1c0-83474b47c51c,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,2,2,100.0,26,13,13,7,0,6,7,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
400d8e49-ae86-4755-b79a-c3797f1dc4b1,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,2,2,100.0,23,11,11,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
ab19b6b3-c2f1-479f-8d54-94631333aa47,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,11,13,51.46975769810785,58,46,46,0,0,12,0,3,6,4,6,9,10,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.0105664166714743
6815fa1e-1886-4214-9dd3-b0a875e0b321,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,6,6,84.3132434155036,57,37,37,9,0,11,9,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.1761069445245729,0.0021132833342948
ca054476-3d48-4f7b-8fac-adce1026150d,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,7,9,54.57457438691657,54,42,42,0,0,12,0,2,4,3,4,6,7,10.0,18.09473750504809,1.0,18.09473750504809,1.0052631947248942,0.0060315791683493
a70ec609-5b41-4caf-aa1a-35b2b7e2e31f,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,8,8,80.32897524224792,62,40,40,10,0,12,10,2,4,3,4,6,7,10.0,18.09473750504809,1.0,18.09473750504809,1.0052631947248942,0.0060315791683493
d77703b5-89e5-4390-ae95-ded8dfdd8776,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,7,13,50.449215937208905,51,40,43,0,0,8,0,3,11,7,11,14,18,42.80863530717375,68.53238859703687,1.5,102.79858289555531,5.711032383086407,0.0228441295323456
6b9b896e-fc93-4f10-825a-e0eac3865895,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,7,9,53.19732697674971,51,40,40,0,0,11,0,3,6,4,6,9,10,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.0105664166714743
79c9c80c-0730-4dc2-b996-892e1342eea8,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,9,11,54.21715096115916,55,43,43,0,0,12,0,2,4,3,4,6,7,10.0,18.09473750504809,1.0,18.09473750504809,1.0052631947248942,0.0060315791683493
b499631b-3c4f-4b2b-8d90-b40b4364396a,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,6,6,84.3132434155036,57,37,37,9,0,11,9,1,2,2,2,3,4,2.0,6.339850002884625,0.5,3.1699250014423126,0.1761069445245729,0.0021132833342948
88738333-401a-4ab2-b96a-e2b41c6ac288,qwen2.5-coder-32b-instruct,Which devices has the user logged in from and when?,True,8,10,51.25012700848493,57,45,45,0,0,12,0,3,7,5,7,10,12,24.40637195656669,39.86313713864836,1.5,59.79470570797253,3.321928094887363,0.0132877123795494
e1b50536-917a-4f9f-ae08-2e2f0ea6397d,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,2,2,100.0,23,11,11,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
1edf6fb6-b54a-4857-bfd0-6876b44282fa,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,2,2,100.0,23,11,11,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
a5a8d5be-ff04-4b74-af21-ce838d686f91,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,7,9,54.66387385650481,52,38,41,0,0,11,0,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
419585b4-0992-4b26-ab08-64502ab380d7,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,5,9,83.1798595579381,76,40,43,16,0,17,16,2,4,3,4,6,7,10.0,18.09473750504809,1.0,18.09473750504809,1.0052631947248942,0.0060315791683493
38ca361d-985f-46ec-8787-913ff87fd11f,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,6,11,70.67532607809709,67,44,47,7,0,14,6,4,11,7,12,15,19,46.05374780501028,74.23092131656186,2.1818181818181817,161.9583737815895,8.997687432310528,0.0247436404388539
bd031d03-c859-4d9d-8f11-92e397b8f25e,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,2,2,100.0,23,11,11,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
a2f8b3e1-d8ae-496e-bc09-cc84963616cb,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,2,2,100.0,23,12,12,5,0,6,5,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
05d95db6-ff63-4c8c-914b-fe5ccc7c2269,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,2,2,100.0,23,11,11,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
1d4835e3-4cb8-4221-b93a-05ca5fea8004,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,7,9,53.331829900726326,53,40,40,0,0,13,0,3,6,4,6,9,10,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.0105664166714743
f4db966a-2841-41c2-a476-6ca02df47bab,qwen2.5-coder-32b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,2,2,100.0,23,11,11,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
50cf6130-9e1b-4a16-ae76-53ddc081f4f1,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,6,12,52.26212935586238,53,41,41,0,0,12,0,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
f67051a2-068a-4680-bc98-9cece6d7f301,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,2,2,100.0,22,10,10,6,0,6,6,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
2ccad34c-8bb1-4aed-866c-affea2b90d45,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,4,13,52.37768094307139,50,43,43,0,0,7,0,3,6,4,6,9,10,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.0105664166714743
80d88ff8-7b14-4a61-a273-49d2d1a7433d,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,6,11,53.19732697674971,51,40,40,0,0,11,0,3,6,4,6,9,10,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.0105664166714743
785f3136-d9e5-4581-83e5-609da9105ccb,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,4,10,53.331829900726326,49,40,39,0,0,10,0,3,6,4,6,9,10,20.264662506490406,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.0105664166714743
7437a952-5ce2-467f-a8c5-986daae05187,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,11,14,65.64402547876638,55,44,44,3,0,8,3,4,8,5,8,12,13,32.0,46.60451250937504,2.0,93.20902501875008,5.178279167708337,0.015534837503125
8eabc618-1f96-41df-9217-04fd0e1db56b,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,2,2,100.0,20,11,11,4,0,5,4,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
1b15df4c-9d04-487e-8fb0-a99f813fdc35,qwen2.5-coder-32b-instruct,Whose stories does the user tend to engage with most often?,True,3,8,83.2863965745049,63,37,37,14,0,12,14,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
f31db37a-8ef3-4ca7-be3e-b8851c6cfe68,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,4,17,64.34252549981773,71,55,54,3,0,14,3,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
cd5411b1-d9db-4b54-a0af-c7f774929aaa,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,4,17,54.70757432383903,64,56,56,1,0,8,0,3,12,8,13,15,21,47.77443751081735,82.0447025077789,1.625,133.3226415751407,7.40681342084115,0.0273482341692596
5cd60cc4-afac-434a-84bc-d1878cc1a4fc,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,8,19,62.915195902846925,80,62,61,6,0,13,6,4,13,7,13,17,20,56.1057163358342,81.7492568250068,2.0,163.4985136500136,9.083250758334088,0.0272497522750022
af65695d-874b-41aa-b5ec-23d45b0ce0d2,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,2,4,98.6691167864914,42,19,19,13,0,10,13,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666
ecba142a-5c69-4ef6-9fd9-8e23e2c16728,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,10,16,72.21142367385245,71,52,51,9,0,11,9,1,6,4,8,7,12,15.509775004326936,33.68825906469125,0.6666666666666666,22.45883937646084,1.2477132986922683,0.0112294196882304
547f739e-5562-4ae2-a33c-defa887f7e67,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,10,31,37.41069109516389,112,87,86,0,0,26,0,4,25,17,30,29,47,124.09640474436812,228.32510677099592,2.4,547.9802562503902,30.443347569466123,0.0761083689236653
e35d17b0-027b-482d-bfec-77b7e818183a,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,10,18,67.11938363768492,77,58,57,7,0,14,6,3,7,5,9,10,14,24.40637195656669,46.50699332842308,1.9285714285714288,89.6920585619588,4.982892142331044,0.0155023311094743
28c980fd-c853-45dd-a57c-d72841e10e81,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,14,21,64.30050961518221,74,57,56,5,0,13,5,3,7,5,9,10,14,24.40637195656669,46.50699332842308,1.9285714285714288,89.6920585619588,4.982892142331044,0.0155023311094743
c32df1d5-918a-4de8-998d-80872c1c58f3,qwen2.5-coder-32b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",True,9,16,48.57247480016518,70,58,57,0,0,13,0,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
