Experiment ID,Model,Question,syntax_ok,max_cyclomatic_complexity,total_cyclomatic_complexity,maintainability_index,raw_loc,raw_lloc,raw_sloc,raw_comments,raw_multi,raw_blank,raw_single_comments,halstead_h1,halstead_h2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_calculated_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
235befcc-b10a-49ff-927c-2455fce587b4,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,3,9,72.66824466758135,51,40,39,5,0,7,5,4,7,4,7,11,11,27.651484454403228,38.05374780501028,2.0,76.10749561002055,4.228194200556697,0.01268458260167
49b13b05-3711-43a4-aa62-254b21464a41,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,3,11,51.87329247587415,51,44,43,0,0,8,0,4,7,4,7,11,11,27.651484454403228,38.05374780501028,2.0,76.10749561002055,4.228194200556697,0.01268458260167
53a1de89-4bff-4755-a46c-aa45bf9a9cea,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,3,9,72.66824466758135,54,40,39,5,0,10,5,4,7,4,7,11,11,27.651484454403228,38.05374780501028,2.0,76.10749561002055,4.228194200556697,0.01268458260167
8402f83c-8cc3-4343-ac27-ce6436c14555,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,3,11,51.87329247587415,51,44,43,0,0,8,0,4,7,4,7,11,11,27.651484454403228,38.05374780501028,2.0,76.10749561002055,4.228194200556697,0.01268458260167
52367376-f6e7-46d2-9506-f23272be5dbe,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
4e6e5c9f-cd0a-43e2-a704-bbdecdd86c30,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
f6a11cf2-809b-4f52-bd1e-ed1bd1ddfef8,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
5eefc027-c7a4-4e9a-9846-8a0557d0bec4,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
62902ef6-4851-4959-8692-634f83213f7c,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
8c1355ee-a835-4de6-811d-e44eaf57c716,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
09a7ed77-2b29-4ac6-8587-e44a6bd9359a,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
00cd5b92-ed8d-48fe-9436-eca908e09966,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
beb7af0d-104b-4e84-a855-9446fbb70c1d,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
af6cf126-faa6-402a-a555-6f25f8293089,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
2d5f64dd-4616-42de-815c-da0675482aea,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
30ba4e7d-1239-44bd-a3e1-d51f7e18d7e6,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,6,15,72.5908180711436,76,55,55,11,0,10,11,3,7,4,7,10,11,24.40637195656669,36.541209043760986,1.5,54.81181356564148,3.0451007536467487,0.0121804030145869
08f5732a-0654-4931-9f31-0515edc443c2,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
8232ec49-570f-4da8-8632-4a04060f20dd,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
700b02b0-4b09-4cf2-8650-ad0a1cff6ab3,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
c6562b01-5059-4b7f-be50-6927813952b7,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,12,12,85.58954679679195,53,30,30,14,0,9,14,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
ac5430f7-e164-41d0-9381-72b259865df3,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
d2562f7d-30c1-4a68-8439-5bdea19c032a,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.05486876460262,47,31,31,10,0,6,10,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
c30754b8-aa2a-428f-8664-b320c8655c92,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
ee020499-2eb6-4a1a-9b15-216319894efa,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
3301b579-3776-47c0-85e6-ac3d058e67b8,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
6b3d8f3f-bf3c-48b8-bc63-2367618f85fc,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
e6a98c04-f2b2-43f3-b74d-96b46a7e7809,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
f388b4d4-aade-4372-b43f-52dae7ee1f63,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
f4716bb0-6ebd-418b-a843-88c09f004e3f,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
069cdc93-0683-4839-bfc8-db335d4907e8,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
e2d2d2c0-af69-4386-9f05-2377a680a7ea,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
c9db1b07-1ece-43a4-b6e7-f33fdeb63ed0,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
